2023-07-22 10:45:19.296 [main] INFO  proxy.tun.server.TunServerBootstrap - listening 127.0.0.1:14445
2023-07-22 11:12:27.954 [main] INFO  proxy.tun.server.TunServerBootstrap - listening 127.0.0.1:14445
2023-07-22 11:12:56.561 [nioEventLoopGroup-3-1] INFO  p.t.s.handler.ChannelChangeHandler - /127.0.0.1:49188 connected
2023-07-22 11:12:56.569 [nioEventLoopGroup-3-2] INFO  p.t.s.handler.ChannelChangeHandler - /127.0.0.1:49195 connected
2023-07-22 11:12:56.574 [nioEventLoopGroup-3-3] INFO  p.t.s.handler.ChannelChangeHandler - /127.0.0.1:49196 connected
2023-07-22 11:12:56.581 [nioEventLoopGroup-3-4] INFO  p.t.s.handler.ChannelChangeHandler - /127.0.0.1:49197 connected
2023-07-22 11:12:56.585 [nioEventLoopGroup-3-5] INFO  p.t.s.handler.ChannelChangeHandler - /127.0.0.1:49198 connected
2023-07-22 11:12:56.943 [nioEventLoopGroup-3-7] INFO  p.t.s.t.handler.ClientToDestHandler - client : /127.0.0.1:49209 -> destServer : data.bilibili.com/119.84.174.70:443  51 bytes
2023-07-22 11:12:56.944 [nioEventLoopGroup-3-9] INFO  p.t.s.t.handler.ClientToDestHandler - client : /127.0.0.1:49214 -> destServer : data.bilibili.com/119.84.174.70:443  51 bytes
2023-07-22 11:12:56.944 [nioEventLoopGroup-3-1] INFO  p.t.s.t.handler.ClientToDestHandler - client : /127.0.0.1:49188 -> destServer : data.bilibili.com/119.84.174.70:443  4448 bytes
2023-07-22 11:12:56.945 [nioEventLoopGroup-4-8] INFO  p.t.s.t.handler.DestToClientHandler - client : /127.0.0.1:49211 <- destServer : data.bilibili.com/119.84.174.70:443   152 bytes
2023-07-22 11:12:56.946 [nioEventLoopGroup-4-10] INFO  p.t.s.t.handler.DestToClientHandler - client : /127.0.0.1:49216 <- destServer : data.bilibili.com/119.84.174.70:443   152 bytes
2023-07-22 11:12:56.946 [nioEventLoopGroup-3-9] INFO  p.t.s.t.handler.ClientToDestHandler - client : /127.0.0.1:49214 -> destServer : data.bilibili.com/119.84.174.70:443  3041 bytes
2023-07-22 11:12:56.946 [nioEventLoopGroup-3-7] INFO  p.t.s.t.handler.ClientToDestHandler - client : /127.0.0.1:49209 -> destServer : data.bilibili.com/119.84.174.70:443  5063 bytes
2023-07-22 11:12:56.946 [nioEventLoopGroup-3-4] INFO  p.t.s.t.handler.ClientToDestHandler - client : /127.0.0.1:49197 -> destServer : s1.hdslb.com/61.128.154.183:443  80 bytes
2023-07-22 11:12:56.947 [nioEventLoopGroup-3-8] INFO  p.t.s.t.handler.ClientToDestHandler - client : /127.0.0.1:49211 -> destServer : data.bilibili.com/119.84.174.70:443  51 bytes
2023-07-22 11:12:56.949 [nioEventLoopGroup-3-8] INFO  p.t.s.t.handler.ClientToDestHandler - client : /127.0.0.1:49211 -> destServer : data.bilibili.com/119.84.174.70:443  4650 bytes
2023-07-22 11:12:56.949 [nioEventLoopGroup-3-10] INFO  p.t.s.t.handler.ClientToDestHandler - client : /127.0.0.1:49216 -> destServer : data.bilibili.com/119.84.174.70:443  51 bytes
2023-07-22 11:12:56.951 [nioEventLoopGroup-3-10] INFO  p.t.s.t.handler.ClientToDestHandler - client : /127.0.0.1:49216 -> destServer : data.bilibili.com/119.84.174.70:443  4954 bytes
2023-07-22 11:12:57.030 [nioEventLoopGroup-4-2] INFO  p.t.s.t.handler.DestToClientHandler - client : /127.0.0.1:49188 <- destServer : data.bilibili.com/119.84.174.70:443   584 bytes
2023-07-22 11:12:57.030 [nioEventLoopGroup-4-6] INFO  p.t.s.t.handler.DestToClientHandler - client : /127.0.0.1:49208 <- destServer : data.bilibili.com/119.84.174.70:443   584 bytes
2023-07-22 11:12:57.031 [nioEventLoopGroup-4-3] INFO  p.t.s.t.handler.DestToClientHandler - client : /127.0.0.1:49195 <- destServer : api.bilibili.com/171.214.10.142:443   731 bytes
2023-07-22 11:12:57.034 [nioEventLoopGroup-3-2] INFO  p.t.s.t.handler.ClientToDestHandler - client : /127.0.0.1:49195 -> destServer : api.bilibili.com/171.214.10.142:443  38 bytes
2023-07-22 11:12:57.036 [nioEventLoopGroup-3-6] INFO  p.t.s.t.handler.ClientToDestHandler - client : /127.0.0.1:49208 -> destServer : data.bilibili.com/119.84.174.70:443  10379 bytes
2023-07-22 11:12:57.036 [nioEventLoopGroup-3-1] INFO  p.t.s.t.handler.ClientToDestHandler - client : /127.0.0.1:49188 -> destServer : data.bilibili.com/119.84.174.70:443  16413 bytes
2023-07-22 11:12:57.037 [nioEventLoopGroup-3-1] INFO  p.t.s.t.handler.ClientToDestHandler - client : /127.0.0.1:49188 -> destServer : data.bilibili.com/119.84.174.70:443  2782 bytes
2023-07-22 11:12:57.038 [nioEventLoopGroup-4-5] INFO  p.t.s.t.handler.DestToClientHandler - client : /127.0.0.1:49197 <- destServer : s1.hdslb.com/61.128.154.183:443   604 bytes
2023-07-22 11:12:57.038 [nioEventLoopGroup-4-7] INFO  p.t.s.t.handler.DestToClientHandler - client : /127.0.0.1:49209 <- destServer : data.bilibili.com/119.84.174.70:443   584 bytes
2023-07-22 11:12:57.039 [nioEventLoopGroup-4-9] INFO  p.t.s.t.handler.DestToClientHandler - client : /127.0.0.1:49214 <- destServer : data.bilibili.com/119.84.174.70:443   584 bytes
2023-07-22 11:12:57.041 [nioEventLoopGroup-3-7] INFO  p.t.s.t.handler.ClientToDestHandler - client : /127.0.0.1:49209 -> destServer : data.bilibili.com/119.84.174.70:443  5936 bytes
2023-07-22 11:12:57.042 [nioEventLoopGroup-3-9] INFO  p.t.s.t.handler.ClientToDestHandler - client : /127.0.0.1:49214 -> destServer : data.bilibili.com/119.84.174.70:443  4928 bytes
